what,kind,bundleId,bundleVersion,description,time
started,bundle,oracle.eclipse.tools.adf.common,4.2.1.201203120349,"oracle.eclipse.tools.adf.common",1401903042802
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1401903043015
started,bundle,com.vectrace.MercurialEclipse,1.9.1.201111240034,"com.vectrace.MercurialEclipse",1401903043021
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1401903043067
started,bundle,oracle.eclipse.tools.xmlbeans,4.2.1.201203120349,"oracle.eclipse.tools.xmlbeans",1401903043129
started,bundle,org.eclipse.sapphire.ui,0.4.1.201203031702,"org.eclipse.sapphire.ui",1401903043161
started,bundle,org.eclipse.sapphire.modeling,0.4.1.201203031702,"org.eclipse.sapphire.modeling",1401903043274
started,bundle,oracle.eclipse.tools.weblogic.ui,4.2.1.201203120349,"oracle.eclipse.tools.weblogic.ui",1401903043510
started,bundle,oracle.eclipse.tools.glassfish,4.2.1.201201241947,"oracle.eclipse.tools.glassfish",1401903043518
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1401903043624
started,bundle,oracle.eclipse.tools.envcheck,4.2.1.201203120349,"oracle.eclipse.tools.envcheck",1401903043699
started,bundle,oracle.eclipse.tools.spring.ui,4.2.1.201203120349,"oracle.eclipse.tools.spring.ui",1401903043715
